city_id,city_name,county,state,postal_code,,,,,,,,,,,
14706,Kirkland,King,WA,98033,,,,,,,,,,,
14707,Kirkland,King,WA,98033,,,,,,,,,,,
14708,Kirkland,King,WA,98033,,,,,,,,,,,
14709,Kirkland,King,WA,98033,,,,,,,,,,,
14710,Bothell,Snohomish,WA,98012,,,,,,,,,,,
14711,Mill Creek,Snohomish,WA,98012,,,,,,,,,,,
14712,Mercer Island,King,WA,98040,,,,,,,,,,,
14713,Mercer Island,King,WA,98040,,,,,,,,,,,
14714,Kirkland,King,WA,98034,,,,,,,,,,,
14715,Kirkland,King,WA,98034,,,,,,,,,,,
14716,Kirkland,King,WA,98034,,,,,,,,,,,
14717,Seattle,King,WA,98178,,,,,,,,,,,
14718,Kenmore,King,WA,98028,,,,,,,,,,,
14719,Seattle,King,WA,98118,,,,,,,,,,,
14720,Seattle,King,WA,98118,,,,,,,,,,,
14721,Lynnwood,Snohomish,WA,98087,,,,,,,,,,,
14722,Lynnwood,Snohomish,WA,98036,,,,,,,,,,,
14723,Lynnwood,Snohomish,WA,98036,,,,,,,,,,,
14724,Seattle,King,WA,98125,,,,,,,,,,,
14725,Seattle,King,WA,98125,,,,,,,,,,,
14726,Seattle,King,WA,98125,,,,,,,,,,,
14727,Seattle,King,WA,98125,,,,,,,,,,,
14728,Seattle,King,WA,98108,,,,,,,,,,,
14729,Seattle,King,WA,98108,,,,,,,,,,,
14730,Seattle,King,WA,98144,,,,,,,,,,,
14731,Mountlake Terrace,Snohomish,WA,98043,,,,,,,,,,,
14732,Seattle,King,WA,98105,,,,,,,,,,,
14733,Seattle,King,WA,98105,,,,,,,,,,,
14734,Seattle,King,WA,98105,,,,,,,,,,,
14735,Shoreline,King,WA,98155,,,,,,,,,,,
14736,Shoreline,King,WA,98155,,,,,,,,,,,
14737,Shoreline,King,WA,98155,,,,,,,,,,,
14738,Lake Forest Park,King,WA,98155,,,,,,,,,,,
14739,Seattle,King,WA,98115,,,,,,,,,,,
14740,Seattle,King,WA,98115,,,,,,,,,,,
14741,Seattle,King,WA,98115,,,,,,,,,,,
14742,Seattle,King,WA,98115,,,,,,,,,,,
14743,Seattle,King,WA,98115,,,,,,,,,,,
14744,Seattle,King,WA,98115,,,,,,,,,,,
14745,Seattle,King,WA,98104,,,,,,,,,,,
14746,Seattle,King,WA,98104,,,,,,,,,,,
14747,Tukwila,King,WA,98168,,,,,,,,,,,
14748,Mount Vernon,Skagit,WA,98273,,,,,,,,,,,
14749,Mount Vernon,Skagit,WA,98273,,,,,,,,,,,
14750,Seattle,King,WA,98109,,,,,,,,,,,
14751,Shoreline,King,WA,98133,,,,,,,,,,,
14752,Seattle,King,WA,98133,,,,,,,,,,,
14753,Seattle,King,WA,98106,,,,,,,,,,,
14754,Seattle,King,WA,98106,,,,,,,,,,,
14755,Washougal,Clark,WA,98671,,,,,,,,,,,
14756,Seattle,King,WA,98103,,,,,,,,,,,
14757,Seattle,King,WA,98103,,,,,,,,,,,
14758,Seattle,King,WA,98103,,,,,,,,,,,
14759,Seattle,King,WA,98146,,,,,,,,,,,
14760,Seattle,King,WA,98177,,,,,,,,,,,
14761,Seattle,King,WA,98119,,,,,,,,,,,
14762,Edmonds,Snohomish,WA,98020,,,,,,,,,,,
14763,Seattle,King,WA,98117,,,,,,,,,,,
14764,Seattle,King,WA,98117,,,,,,,,,,,
14765,Seattle,King,WA,98117,,,,,,,,,,,
14766,Seattle,King,WA,98116,,,,,,,,,,,
14767,Seattle,King,WA,98116,,,,,,,,,,,
14768,Tacoma,Pierce,WA,98422,,,,,,,,,,,
14769,Tacoma,Pierce,WA,98408,,,,,,,,,,,
14770,Bellingham,Whatcom,WA,98225,,,,,,,,,,,
14771,Bellingham,Whatcom,WA,98225,,,,,,,,,,,
14772,Bellingham,Whatcom,WA,98226,,,,,,,,,,,
14773,Bellingham,Whatcom,WA,98226,,,,,,,,,,,
14774,Bellingham,Whatcom,WA,98226,,,,,,,,,,,
14775,Bellingham,Whatcom,WA,98226,,,,,,,,,,,
14776,Tacoma,Pierce,WA,98406,,,,,,,,,,,
14777,Bainbridge Island,Kitsap,WA,98110,,,,,,,,,,,
14778,Brush Prairie,Clark,WA,98606,,,,,,,,,,,
14779,Lakewood,Pierce,WA,98498,,,,,,,,,,,
14780,Gig Harbor,Pierce,WA,98335,,,,,,,,,,,
14781,Gig Harbor,Pierce,WA,98335,,,,,,,,,,,
14782,Ferndale,Whatcom,WA,98248,,,,,,,,,,,
14783,Ferndale,Whatcom,WA,98248,,,,,,,,,,,
14784,Ferndale,Whatcom,WA,98248,,,,,,,,,,,
14785,Ferndale,Whatcom,WA,98248,,,,,,,,,,,
14786,Gig Harbor,Pierce,WA,98332,,,,,,,,,,,
14787,Gig Harbor,Pierce,WA,98332,,,,,,,,,,,
14788,Vancouver,Clark,WA,98661,,,,,,,,,,,
14789,Bremerton,Kitsap,WA,98311,,,,,,,,,,,
14790,Bremerton,Kitsap,WA,98311,,,,,,,,,,,
14791,Bremerton,Kitsap,WA,98311,,,,,,,,,,,
14792,Silverdale,Kitsap,WA,98383,,,,,,,,,,,
14793,Ridgefield,Clark,WA,98642,,,,,,,,,,,
14794,Blaine,Whatcom,WA,98230,,,,,,,,,,,
14795,Olympia,Thurston,WA,98516,,,,,,,,,,,
14796,Olympia,Thurston,WA,98501,,,,,,,,,,,
14797,Olympia,Thurston,WA,98501,,,,,,,,,,,
14798,Eastsound,San Juan,WA,98245,,,,,,,,,,,
14799,Olympia,Thurston,WA,98502,,,,,,,,,,,
14800,Olympia,Thurston,WA,98502,,,,,,,,,,,
14801,Friday Harbor,San Juan,WA,98250,,,,,,,,,,,
14802,Friday Harbor,San Juan,WA,98250,,,,,,,,,,,
14803,Port Angeles,Clallam,WA,98362,,,,,,,,,,,
14804,Pasco,Franklin,WA,99301,,,,,,,,,,,
14805,Issaquah,King,WA,98027,,,,,,,,,,,
14806,Redmond,King,WA,98052,,,,,,,,,,,
14807,Redmond,King,WA,98052,,,,,,,,,,,
14808,Redmond,King,WA,98052,,,,,,,,,,,
14809,Renton,King,WA,98059,,,,,,,,,,,
14810,Lake Tapps,Pierce,WA,98391,,,,,,,,,,,
14811,Bothell,Snohomish,WA,98021,,,,,,,,,,,
14812,Bothell,King,WA,98011,,,,,,,,,,,
14813,Bothell,Snohomish,WA,98012,,,,,,,,,,,
14814,Mill Creek,Snohomish,WA,98012,,,,,,,,,,,
14815,Renton,King,WA,98055,,,,,,,,,,,
14816,Auburn,King,WA,98001,,,,,,,,,,,
14817,Sedro Woolley,Whatcom,WA,98284,,,,,,,,,,,
14818,Seattle,King,WA,98125,,,,,,,,,,,
14819,Seattle,King,WA,98112,,,,,,,,,,,
14820,Edmonds,Snohomish,WA,98026,,,,,,,,,,,
14821,Seattle,King,WA,98104,,,,,,,,,,,
14822,Everson,Whatcom,WA,98247,,,,,,,,,,,
14823,Shoreline,King,WA,98133,,,,,,,,,,,
14824,Seattle,King,WA,98133,,,,,,,,,,,
14825,Seattle,King,WA,98146,,,,,,,,,,,
14826,Tacoma,Pierce,WA,98404,,,,,,,,,,,
14827,Vashon,King,WA,98070,,,,,,,,,,,
14828,Kingston,Kitsap,WA,98346,,,,,,,,,,,
14829,Olalla,Kitsap,WA,98359,,,,,,,,,,,
14830,Gig Harbor,Pierce,WA,98335,,,,,,,,,,,
14831,Port Orchard,Kitsap,WA,98366,,,,,,,,,,,
14832,Vancouver,Clark,WA,98685,,,,,,,,,,,
14833,Vancouver,Clark,WA,98685,,,,,,,,,,,
14834,Port Townsend,Jefferson,WA,98368,,,,,,,,,,,
14835,Lacey,Thurston,WA,98503,,,,,,,,,,,
14836,Olympia,Thurston,WA,98502,,,,,,,,,,,
14837,Sequim,Clallam,WA,98382,,,,,,,,,,,
14838,Pasco,Franklin,WA,99301,,,,,,,,,,,
14839,Kennewick,Benton,WA,99337,,,,,,,,,,,
14840,Richland,Benton,WA,99352,,,,,,,,,,,
14841,Moses Lake,Grant,WA,98837,,,,,,,,,,,
14842,West Richland,Benton,WA,99353,,,,,,,,,,,
14843,Benton City,Benton,WA,99320,,,,,,,,,,,
14844,Manson,Chelan,WA,98831,,,,,,,,,,,
14845,Orondo,Douglas,WA,98843,,,,,,,,,,,
14846,Leavenworth,Chelan,WA,98826,,,,,,,,,,,
14847,Duvall,King,WA,98019,,,,,,,,,,,
14848,Sammamish,King,WA,98029,,,,,,,,,,,
14849,Lake Stevens,Snohomish,WA,98258,,,,,,,,,,,
14850,Renton,King,WA,98058,,,,,,,,,,,
14851,Renton,King,WA,98058,,,,,,,,,,,
14852,Renton,King,WA,98058,,,,,,,,,,,
14853,Snohomish,Snohomish,WA,98290,,,,,,,,,,,
14854,Snohomish,Snohomish,WA,98290,,,,,,,,,,,
14855,Snohomish,Snohomish,WA,98290,,,,,,,,,,,
14856,Bellevue,King,WA,98008,,,,,,,,,,,
14857,Bellevue,King,WA,98008,,,,,,,,,,,
14858,Bellevue,King,WA,98008,,,,,,,,,,,
14859,Bellevue,King,WA,98007,,,,,,,,,,,
14860,Arlington,Snohomish,WA,98223,,,,,,,,,,,
14861,Arlington,Snohomish,WA,98223,,,,,,,,,,,
14862,Arlington,Snohomish,WA,98223,,,,,,,,,,,
14863,Redmond,King,WA,98052,,,,,,,,,,,
14864,Redmond,King,WA,98052,,,,,,,,,,,
14865,Redmond,King,WA,98052,,,,,,,,,,,
14866,Redmond,King,WA,98052,,,,,,,,,,,
14867,Snohomish,Snohomish,WA,98296,,,,,,,,,,,
14868,Woodinville,King,WA,98072,,,,,,,,,,,
14869,Woodinville,King,WA,98072,,,,,,,,,,,
14870,Woodinville,King,WA,98072,,,,,,,,,,,
14871,Woodinville,King,WA,98072,,,,,,,,,,,
14872,Renton,King,WA,98059,,,,,,,,,,,
14873,Bonney Lake,Pierce,WA,98391,,,,,,,,,,,
14874,Bonney Lake,Pierce,WA,98391,,,,,,,,,,,
14875,Auburn,King,WA,98092,,,,,,,,,,,
14876,Bothell,Snohomish,WA,98021,,,,,,,,,,,
14877,Newcastle,King,WA,98056,,,,,,,,,,,
14878,Bellevue,King,WA,98004,,,,,,,,,,,
14879,Orting,Pierce,WA,98360,,,,,,,,,,,
14880,Everett,Snohomish,WA,98201,,,,,,,,,,,
14881,Kirkland,King,WA,98033,,,,,,,,,,,
14882,Bothell,Snohomish,WA,98012,,,,,,,,,,,
14883,Mercer Island,King,WA,98040,,,,,,,,,,,
14884,Mercer Island,King,WA,98040,,,,,,,,,,,
14885,Auburn,King,WA,98002,,,,,,,,,,,
14886,Auburn,King,WA,98002,,,,,,,,,,,
14887,Kirkland,King,WA,98034,,,,,,,,,,,
14888,Everett,Snohomish,WA,98203,,,,,,,,,,,
14889,Kent,King,WA,98032,,,,,,,,,,,
14890,Seattle,King,WA,98178,,,,,,,,,,,
14891,Sedro-Woolley,Skagit,WA,98284,,,,,,,,,,,
14892,Everett,Snohomish,WA,98204,,,,,,,,,,,
14893,Everett,Snohomish,WA,98204,,,,,,,,,,,
14894,Seattle,King,WA,98118,,,,,,,,,,,
14895,Seattle,King,WA,98118,,,,,,,,,,,
14896,Seattle,King,WA,98118,,,,,,,,,,,
14897,Seattle,King,WA,98118,,,,,,,,,,,
14898,Lynnwood,Snohomish,WA,98037,,,,,,,,,,,
14899,Lynnwood,Snohomish,WA,98037,,,,,,,,,,,
14900,Lynnwood,Snohomish,WA,98087,,,,,,,,,,,
14901,Lynnwood,Snohomish,WA,98087,,,,,,,,,,,
14902,South Hill,Pierce,WA,98374,,,,,,,,,,,
14903,Puyallup,Pierce,WA,98372,,,,,,,,,,,
14904,Tukwila,King,WA,98188,,,,,,,,,,,
14905,Seatac,King,WA,98188,,,,,,,,,,,
14906,Lynnwood,Snohomish,WA,98036,,,,,,,,,,,
14907,Brier,Snohomish,WA,98036,,,,,,,,,,,
14908,Seattle,King,WA,98125,,,,,,,,,,,
14909,Seattle,King,WA,98108,,,,,,,,,,,
14910,Seattle,King,WA,98112,,,,,,,,,,,
14911,Seattle,King,WA,98144,,,,,,,,,,,
14912,Seattle,King,WA,98144,,,,,,,,,,,
14913,Seattle,King,WA,98122,,,,,,,,,,,
14914,Seattle,King,WA,98105,,,,,,,,,,,
14915,Seattle,King,WA,98105,,,,,,,,,,,
14916,Shoreline,King,WA,98155,,,,,,,,,,,
14917,Lake Forest Park,King,WA,98155,,,,,,,,,,,
14918,Lake Forest Park,King,WA,98155,,,,,,,,,,,
14919,Seattle,King,WA,98115,,,,,,,,,,,
14920,Seattle,King,WA,98115,,,,,,,,,,,
14921,Seattle,King,WA,98115,,,,,,,,,,,
14922,Seattle,King,WA,98115,,,,,,,,,,,
14923,Edmonds,Snohomish,WA,98026,,,,,,,,,,,
14924,Edmonds,Snohomish,WA,98026,,,,,,,,,,,
14925,Edmonds,Snohomish,WA,98026,,,,,,,,,,,
14926,Federal Way,King,WA,98003,,,,,,,,,,,
14927,Mount Vernon,Skagit,WA,98273,,,,,,,,,,,
14928,Everson,Whatcom,WA,98247,,,,,,,,,,,
14929,Shoreline,King,WA,98133,,,,,,,,,,,
14930,Shoreline,King,WA,98133,,,,,,,,,,,
14931,South Hill,Pierce,WA,98373,,,,,,,,,,,
14932,Seattle,King,WA,98106,,,,,,,,,,,
14933,Seattle,King,WA,98106,,,,,,,,,,,
14934,Washougal,Clark,WA,98671,,,,,,,,,,,
14935,Seattle,King,WA,98103,,,,,,,,,,,
14936,Seattle,King,WA,98103,,,,,,,,,,,
14937,Seattle,King,WA,98103,,,,,,,,,,,
14938,Seattle,King,WA,98103,,,,,,,,,,,
14939,Clinton,Island,WA,98236,,,,,,,,,,,
14940,Shoreline,King,WA,98177,,,,,,,,,,,
14941,Seattle,King,WA,98119,,,,,,,,,,,
14942,Seattle,King,WA,98136,,,,,,,,,,,
14943,Seattle,King,WA,98136,,,,,,,,,,,
14944,Seattle,King,WA,98117,,,,,,,,,,,
14945,Seattle,King,WA,98117,,,,,,,,,,,
14946,Seattle,King,WA,98117,,,,,,,,,,,
14947,Seattle,King,WA,98117,,,,,,,,,,,
14948,Camano Island,Island,WA,98282,,,,,,,,,,,
14949,Seattle,King,WA,98199,,,,,,,,,,,
14950,Seattle,King,WA,98199,,,,,,,,,,,
14951,Camas,Clark,WA,98607,,,,,,,,,,,
14952,Camas,Clark,WA,98607,,,,,,,,,,,
14953,Camas,Clark,WA,98607,,,,,,,,,,,
14954,Seattle,King,WA,98116,,,,,,,,,,,
14955,Tacoma,Pierce,WA,98445,,,,,,,,,,,
14956,Lynden,Whatcom,WA,98264,,,,,,,,,,,
14957,Bellingham,Whatcom,WA,98229,,,,,,,,,,,
14958,Vashon,King,WA,98070,,,,,,,,,,,
14959,Tacoma,Pierce,WA,98409,,,,,,,,,,,
14960,Tacoma,Pierce,WA,98409,,,,,,,,,,,
14961,Vancouver,Clark,WA,98683,,,,,,,,,,,
14962,Vancouver,Clark,WA,98683,,,,,,,,,,,
14963,Bellingham,Whatcom,WA,98226,,,,,,,,,,,
14964,Kingston,Kitsap,WA,98346,,,,,,,,,,,
14965,Tacoma,Pierce,WA,98407,,,,,,,,,,,
14966,Ruston,Pierce,WA,98407,,,,,,,,,,,
14967,Bainbridge Island,Kitsap,WA,98110,,,,,,,,,,,
14968,Battle Ground,Clark,WA,98604,,,,,,,,,,,
14969,Battle Ground,Clark,WA,98604,,,,,,,,,,,
14970,University Place,Pierce,WA,98466,,,,,,,,,,,
14971,Anacortes,Skagit,WA,98221,,,,,,,,,,,
14972,Anacortes,Skagit,WA,98221,,,,,,,,,,,
14973,Vancouver,Clark,WA,98686,,,,,,,,,,,
14974,Port Orchard,Kitsap,WA,98366,,,,,,,,,,,
14975,Poulsbo,Kitsap,WA,98370,,,,,,,,,,,
14976,Poulsbo,Kitsap,WA,98370,,,,,,,,,,,
14977,Oak Harbor,Island,WA,98277,,,,,,,,,,,
14978,Port Hadlock,Jefferson,WA,98339,,,,,,,,,,,
14979,Lacey,Thurston,WA,98503,,,,,,,,,,,
14980,Belfair,Mason,WA,98528,,,,,,,,,,,
14981,Olga,San Juan,WA,98279,,,,,,,,,,,
14982,Olympia,Thurston,WA,98506,,,,,,,,,,,
14983,Olympia,Thurston,WA,98501,,,,,,,,,,,
14984,Olympia,Thurston,WA,98501,,,,,,,,,,,
14985,Olympia,Thurston,WA,98502,,,,,,,,,,,
14986,Longview,Cowlitz,WA,98632,,,,,,,,,,,
14987,Centralia,Lewis,WA,98531,,,,,,,,,,,
14988,Friday Harbor,San Juan,WA,98250,,,,,,,,,,,
14989,Friday Harbor,San Juan,WA,98250,,,,,,,,,,,
14990,Shelton,Mason,WA,98584,,,,,,,,,,,
14991,Aberdeen,Grays Harbor,WA,98520,,,,,,,,,,,
14992,Spokane,Spokane,WA,99205,,,,,,,,,,,
14993,Pasco,Franklin,WA,99301,,,,,,,,,,,
14994,West Richland,Benton,WA,99353,,,,,,,,,,,
14995,East Wenatchee,Douglas,WA,98802,,,,,,,,,,,
14996,Yakima,Yakima,WA,98902,,,,,,,,,,,
14997,Seattle,King,WA,98126,,,,,,,,,,,
14998,Duvall,King,WA,98019,,,,,,,,,,,
14999,Redmond,King,WA,98053,,,,,,,,,,,
15000,Redmond,King,WA,98053,,,,,,,,,,,
15001,Sammamish,King,WA,98075,,,,,,,,,,,
15002,Sammamish,King,WA,98075,,,,,,,,,,,
15003,Lake Stevens,Snohomish,WA,98258,,,,,,,,,,,
15004,Lake Stevens,Snohomish,WA,98258,,,,,,,,,,,
15005,Bellevue,King,WA,98008,,,,,,,,,,,
15006,Bellevue,King,WA,98006,,,,,,,,,,,
15007,Redmond,King,WA,98052,,,,,,,,,,,
15008,Redmond,King,WA,98052,,,,,,,,,,,
15009,Woodinville,King,WA,98072,,,,,,,,,,,
15010,Woodinville,King,WA,98072,,,,,,,,,,,
15011,Renton,King,WA,98059,,,,,,,,,,,
15012,Renton,King,WA,98059,,,,,,,,,,,
15013,Bellevue,King,WA,98005,,,,,,,,,,,
15014,Bothell,Snohomish,WA,98021,,,,,,,,,,,
15015,Kent,King,WA,98030,,,,,,,,,,,
15016,Bothell,King,WA,98011,,,,,,,,,,,
15017,Kirkland,King,WA,98033,,,,,,,,,,,
15018,Kirkland,King,WA,98033,,,,,,,,,,,
15019,Mercer Island,King,WA,98040,,,,,,,,,,,
15020,Kirkland,King,WA,98034,,,,,,,,,,,
15021,Algona,King,WA,98001,,,,,,,,,,,
15022,Kent,King,WA,98032,,,,,,,,,,,
15023,Seattle,King,WA,98178,,,,,,,,,,,
15024,Kenmore,King,WA,98028,,,,,,,,,,,
15025,Kenmore,King,WA,98028,,,,,,,,,,,
15026,Kenmore,King,WA,98028,,,,,,,,,,,
15027,Seattle,King,WA,98118,,,,,,,,,,,
15028,Eatonville,Pierce,WA,98328,,,,,,,,,,,
15029,Mukilteo,Snohomish,WA,98275,,,,,,,,,,,
15030,Mukilteo,Snohomish,WA,98275,,,,,,,,,,,
15031,Brier,Snohomish,WA,98036,,,,,,,,,,,
15032,Seattle,King,WA,98112,,,,,,,,,,,
15033,Seattle,King,WA,98122,,,,,,,,,,,
15034,Lake Forest Park,King,WA,98155,,,,,,,,,,,
15035,Seattle,King,WA,98115,,,,,,,,,,,
15036,Seattle,King,WA,98115,,,,,,,,,,,
15037,Seattle,King,WA,98115,,,,,,,,,,,
15038,Edmonds,Snohomish,WA,98026,,,,,,,,,,,
15039,Seattle,King,WA,98102,,,,,,,,,,,
15040,Shoreline,King,WA,98133,,,,,,,,,,,
15041,Shoreline,King,WA,98133,,,,,,,,,,,
15042,Shoreline,King,WA,98133,,,,,,,,,,,
15043,Shoreline,King,WA,98177,,,,,,,,,,,
15044,Stanwood,Snohomish,WA,98292,,,,,,,,,,,
15045,Seattle,King,WA,98107,,,,,,,,,,,
15046,Seattle,King,WA,98116,,,,,,,,,,,
15047,Tacoma,Pierce,WA,98418,,,,,,,,,,,
15048,Bellingham,Whatcom,WA,98229,,,,,,,,,,,
15049,Vashon,King,WA,98070,,,,,,,,,,,
15050,Vancouver,Clark,WA,98683,,,,,,,,,,,
15051,University Place,Pierce,WA,98466,,,,,,,,,,,
15052,Ferndale,Whatcom,WA,98248,,,,,,,,,,,
15053,Bremerton,Kitsap,WA,98311,,,,,,,,,,,
15054,Poulsbo,Kitsap,WA,98370,,,,,,,,,,,
15055,Vancouver,Clark,WA,98685,,,,,,,,,,,
15056,Blaine,Whatcom,WA,98230,,,,,,,,,,,
15057,Olga,San Juan,WA,98279,,,,,,,,,,,
15058,Olympia,Thurston,WA,98502,,,,,,,,,,,
15059,Sequim,Clallam,WA,98382,,,,,,,,,,,
15060,Chattaroy,Spokane,WA,99003,,,,,,,,,,,
15061,Spokane,Spokane,WA,99207,,,,,,,,,,,
15062,Spokane,Spokane,WA,99205,,,,,,,,,,,
15063,Walla Walla,Walla Walla,WA,99362,,,,,,,,,,,
15064,Pasco,Franklin,WA,99301,,,,,,,,,,,
15065,Richland,Benton,WA,99352,,,,,,,,,,,
15066,Wenatchee,Chelan,WA,98801,,,,,,,,,,,
15067,Wenatchee,Chelan,WA,98801,,,,,,,,,,,
15068,Leavenworth,Chelan,WA,98826,,,,,,,,,,,
15069,Leavenworth,Chelan,WA,98826,,,,,,,,,,,
15070,Fall City,King,WA,98024,,,,,,,,,,,
15071,Seattle,King,WA,98126,,,,,,,,,,,
15072,Seattle,King,WA,98126,,,,,,,,,,,
15073,Monroe,Snohomish,WA,98272,,,,,,,,,,,
15074,Black Diamond,King,WA,98010,,,,,,,,,,,
15075,Sammamish,King,WA,98029,,,,,,,,,,,
15076,Sammamish,King,WA,98074,,,,,,,,,,,
15077,Sammamish,King,WA,98074,,,,,,,,,,,
15078,Issaquah,King,WA,98027,,,,,,,,,,,
15079,Sammamish,King,WA,98075,,,,,,,,,,,
15080,Sammamish,King,WA,98075,,,,,,,,,,,
15081,Sammamish,King,WA,98075,,,,,,,,,,,
15082,Maple Valley,King,WA,98038,,,,,,,,,,,
15083,Maple Valley,King,WA,98038,,,,,,,,,,,
15084,Maple Valley,King,WA,98038,,,,,,,,,,,
15085,Woodinville,Snohomish,WA,98077,,,,,,,,,,,
15086,Woodinville,Snohomish,WA,98077,,,,,,,,,,,
15087,Maple Falls,Whatcom,WA,98266,,,,,,,,,,,
15088,Kent,King,WA,98042,,,,,,,,,,,
15089,Snohomish,Snohomish,WA,98290,,,,,,,,,,,
15090,Snohomish,Snohomish,WA,98290,,,,,,,,,,,
15091,Bellevue,King,WA,98008,,,,,,,,,,,
15092,Bellevue,King,WA,98008,,,,,,,,,,,
15093,Bellevue,King,WA,98008,,,,,,,,,,,
15094,Bellevue,King,WA,98007,,,,,,,,,,,
15095,Bellevue,King,WA,98007,,,,,,,,,,,
15096,Newcastle,King,WA,98006,,,,,,,,,,,
15097,Bellevue,King,WA,98006,,,,,,,,,,,
15098,Bellevue,King,WA,98006,,,,,,,,,,,
15099,Redmond,King,WA,98052,,,,,,,,,,,
15100,Redmond,King,WA,98052,,,,,,,,,,,
15101,Redmond,King,WA,98052,,,,,,,,,,,
15102,Redmond,King,WA,98052,,,,,,,,,,,
15103,Snohomish,Snohomish,WA,98296,,,,,,,,,,,
15104,Snohomish,Snohomish,WA,98296,,,,,,,,,,,
15105,Snohomish,Snohomish,WA,98296,,,,,,,,,,,
15106,Woodinville,King,WA,98072,,,,,,,,,,,
15107,Renton,King,WA,98059,,,,,,,,,,,
15108,Renton,King,WA,98059,,,,,,,,,,,
15109,Renton,King,WA,98059,,,,,,,,,,,
15110,Bonney Lake,Pierce,WA,98391,,,,,,,,,,,
15111,Auburn,Pierce,WA,98092,,,,,,,,,,,
15112,Auburn,King,WA,98092,,,,,,,,,,,
15113,Auburn,King,WA,98092,,,,,,,,,,,
15114,Marysville,Snohomish,WA,98270,,,,,,,,,,,
15115,Bothell,Snohomish,WA,98021,,,,,,,,,,,
15116,Bellevue,King,WA,98004,,,,,,,,,,,
15117,Kent,King,WA,98030,,,,,,,,,,,
15118,Everett,Snohomish,WA,98201,,,,,,,,,,,
15119,Kirkland,King,WA,98033,,,,,,,,,,,
15120,Bothell,Snohomish,WA,98012,,,,,,,,,,,
15121,Mill Creek,Snohomish,WA,98012,,,,,,,,,,,
15122,Bothell,Snohomish,WA,98012,,,,,,,,,,,
15123,Renton,King,WA,98055,,,,,,,,,,,
15124,Mercer Island,King,WA,98040,,,,,,,,,,,
15125,Deming,Whatcom,WA,98244,,,,,,,,,,,
15126,Auburn,King,WA,98001,,,,,,,,,,,
15127,Sedro Woolley,Whatcom,WA,98284,,,,,,,,,,,
15128,Kenmore,King,WA,98028,,,,,,,,,,,
15129,Kenmore,King,WA,98028,,,,,,,,,,,
15130,Seattle,King,WA,98118,,,,,,,,,,,
15131,Seattle,King,WA,98118,,,,,,,,,,,
15132,Lynnwood,Snohomish,WA,98037,,,,,,,,,,,
15133,Lynnwood,Snohomish,WA,98087,,,,,,,,,,,
15134,Mukilteo,Snohomish,WA,98275,,,,,,,,,,,
15135,Lynnwood,Snohomish,WA,98036,,,,,,,,,,,
15136,Lynnwood,Snohomish,WA,98036,,,,,,,,,,,
15137,Graham,Pierce,WA,98338,,,,,,,,,,,
15138,Seattle,King,WA,98112,,,,,,,,,,,
15139,Seattle,King,WA,98112,,,,,,,,,,,
15140,Seattle,King,WA,98122,,,,,,,,,,,
15141,Mountlake Terrace,Snohomish,WA,98043,,,,,,,,,,,
15142,Seattle,King,WA,98105,,,,,,,,,,,
15143,Seattle,King,WA,98105,,,,,,,,,,,
15144,Seattle,King,WA,98105,,,,,,,,,,,
15145,Shoreline,King,WA,98155,,,,,,,,,,,
15146,Lake Forest Park,King,WA,98155,,,,,,,,,,,
15147,Lake Forest Park,King,WA,98155,,,,,,,,,,,
15148,Seattle,King,WA,98115,,,,,,,,,,,
15149,Edmonds,Snohomish,WA,98026,,,,,,,,,,,
15150,Mount Vernon,Skagit,WA,98274,,,,,,,,,,,
15151,Seattle,King,WA,98104,,,,,,,,,,,
15152,Seattle,King,WA,98104,,,,,,,,,,,
15153,Seattle,King,WA,98104,,,,,,,,,,,
15154,Seattle,King,WA,98104,,,,,,,,,,,
15155,Tukwila,King,WA,98168,,,,,,,,,,,
15156,Seatac,King,WA,98168,,,,,,,,,,,
15157,Burien,King,WA,98166,,,,,,,,,,,
15158,Burien,King,WA,98166,,,,,,,,,,,
15159,Seattle,King,WA,98133,,,,,,,,,,,
15160,Seattle,King,WA,98133,,,,,,,,,,,
15161,Seattle,King,WA,98103,,,,,,,,,,,
15162,Fife,Pierce,WA,98424,,,,,,,,,,,
15163,Shoreline,King,WA,98177,,,,,,,,,,,
15164,Shoreline,King,WA,98177,,,,,,,,,,,
15165,Seattle,King,WA,98177,,,,,,,,,,,
15166,Seattle,King,WA,98119,,,,,,,,,,,
15167,Stanwood,Snohomish,WA,98292,,,,,,,,,,,
15168,Edmonds,Snohomish,WA,98020,,,,,,,,,,,
15169,Seattle,King,WA,98136,,,,,,,,,,,
15170,Seattle,King,WA,98117,,,,,,,,,,,
15171,Seattle,King,WA,98117,,,,,,,,,,,
15172,Seattle,King,WA,98107,,,,,,,,,,,
15173,Camano Island,Island,WA,98282,,,,,,,,,,,
15174,Camas,Clark,WA,98607,,,,,,,,,,,
15175,Camas,Clark,WA,98607,,,,,,,,,,,
15176,Camas,Clark,WA,98607,,,,,,,,,,,
15177,Lynden,Whatcom,WA,98264,,,,,,,,,,,
15178,Bellingham,Whatcom,WA,98229,,,,,,,,,,,
15179,Bellingham,Whatcom,WA,98229,,,,,,,,,,,
15180,Vashon,King,WA,98070,,,,,,,,,,,
15181,Bellingham,Whatcom,WA,98225,,,,,,,,,,,
15182,Bellingham,Whatcom,WA,98225,,,,,,,,,,,
